case_id,activity,chamber,time,resource,chunk
23G00138,assegnazione,camera,2023-03-22,3 Commissione (Affari esteri e comunitari),"Assegnato alla 3 Commissione (Affari esteri e comunitari), in sede referente, il 22 marzo 2023, con i pareri delle Commissioni 1 (Affari costituzionali, della Presidenza del Consiglio e interni), 5 (Bilancio, tesoro e programmazione), 7 (Cultura, scienza e istruzione) e 9 (Trasporti, poste e telecomunicazioni)."
23G00138,esame_commissione,camera,2023-03-28,3 Commissione (Affari esteri e comunitari),"Esaminato dalla 3 Commissione (Affari esteri e comunitari), in sede referente, il 28 marzo 2023 e il 12 aprile 2023."
23G00138,esame_aula,camera,2023-05-29,,Esaminato in Aula il 29 maggio 2023 e approvato il 30 maggio 2023.
23G00138,approvazione,camera,2023-05-30,,Esaminato in Aula il 29 maggio 2023 e approvato il 30 maggio 2023.
23G00138,assegnazione,senato,2023-06-19,3 Commissione (Affari esteri e difesa),"Senato della Repubblica (atto numero 741): Assegnato alla 3 Commissione (Affari esteri e difesa), in sede referente, il 19 giugno 2023, con i pareri delle Commissioni 1ª (Affari costituzionali, affari della Presidenza del Consiglio e dell'interno, ordinamento generale dello Stato e della pubblica amministrazione, editoria, digitalizzazione), 5ª (Programmazione economica, bilancio) e 8ª (Ambiente, transizione ecologica, energia, lavori pubblici, comunicazioni, innovazione tecnologica."
23G00138,esame_commissione,senato,2023-06-27,3 Commissione (Affari esteri e difesa),"Esaminato dalla 3 Commissione (Affari esteri e difesa), in sede referente, il 27 giugno 2023 e il 12 luglio 2023."
23G00138,esame_aula,senato,2023-09-05,,Esaminato in Aula il 5 settembre 2023 e approvato definitivamente il 6 settembre 2023.
23G00138,approvazione,senato,2023-09-06,,Esaminato in Aula il 5 settembre 2023 e approvato definitivamente il 6 settembre 2023.
23G00132,esame_commissione,camera,2023-05-31,2 Commissione (Giustizia),"Esaminato dalla 2 Commissione (Giustizia), in sede referente, il 23 e il 31 maggio 2023, il 28 giugno 2023 e il 12 luglio 2023."
23G00132,esame_aula,camera,2023-07-19,,Esaminato in Aula il 19 luglio 2023 e approvato definitivamente il 7 settembre 2023.
23G00132,approvazione,camera,2023-09-07,,Esaminato in Aula il 19 luglio 2023 e approvato definitivamente il 7 settembre 2023.
23G00132,assegnazione,senato,2022-12-13,2 Commissione (Giustizia),"Assegnato alla 2 Commissione (Giustizia), in sede redigente, il 13 dicembre 2022, con i pareri delle Commissioni 1ª (Affari costituzionali, affari della Presidenza del Consiglio e dell'Interno, ordinamento generale dello Stato e della pubblica amministrazione, editoria, digitalizzazione) e 5ª (Programmazione economica, bilancio)."
23G00132,esame_commissione,senato,2022-12-20,2 Commissione (Giustizia),"Esaminato dalla 2 Commissione (Giustizia), in sede redigente, il 20 dicembre 2022."
23G00132,esame_commissione,senato,2023-03-21,2 Commissione (Giustizia),"Esaminato dalla 2 Commissione (Giustizia), in sede referente, l'11 gennaio 2023, il 1°, il 14 e il 21 marzo 2023."
23G00132,esame_aula,senato,2023-05-03,,Esaminato in Aula e approvato il 3 maggio 2023.
23G00132,approvazione,senato,2023-05-03,,Esaminato in Aula e approvato il 3 maggio 2023.
23G00127,assegnazione,camera,2023-03-28,3 Commissione (Affari esteri e comunitari),"Camera dei deputati (atto numero 1039): Assegnato alla 3 Commissione (Affari esteri e comunitari), in sede referente, il 28 marzo 2023, con i pareri delle Commissioni 1 (Affari costituzionali, della Presidenza del Consiglio e interni), 2 (Giustizia), 5 (Bilancio, tesoro e programmazione), 6 (Finanze), 10 (Attività produttive, commercio e turismo) e XIV (Politiche dell'Unione europea)."
23G00127,esame_commissione,camera,2023-04-12,3 Commissione (Affari esteri e comunitari),"Esaminato dalla 3 Commissione (Affari esteri e comunitari), in sede referente, il 12 aprile 2023 e il 24 maggio 2023."
23G00127,esame_aula,camera,2023-07-19,,Esaminato in aula il 19 luglio 2023 e approvato definitivamente il 26 luglio 2023.
23G00127,approvazione,camera,2023-07-26,,Esaminato in aula il 19 luglio 2023 e approvato definitivamente il 26 luglio 2023.
23G00127,assegnazione,senato,2023-01-17,3 Commissione (Affari esteri e difesa),"Assegnato alla 3 Commissione (Affari esteri e difesa), in sede referente, il 17 gennaio 2023, con i pareri della Commissione 1ª (Affari costituzionali, affari della Presidenza del Consiglio e dell'interno, ordinamento generale dello Stato e della pubblica amministrazione, editoria, digitalizzazione), 2ª (Giustizia), 4ª (Politiche dell'Unione europea), 5ª (Programmazione economica, bilancio), 6ª (Finanze e tesoro), 8ª (Ambiente, transazione ecologica, energia, lavori pubblici, comunicazioni, innovazione tecnologica) e 9ª (Industria, commercio, turismo, agricoltura e produzione agroalimentare)."
23G00127,esame_commissione,senato,2023-01-31,3 Commissione (Affari esteri e difesa),"Esaminato dalla 3 Commissione (Affari esteri e difesa), in sede referente, il 31 gennaio 2023 e il 1 marzo 2023."
23G00127,esame_aula,senato,2023-03-22,,Esaminato in aula e approvato il 22 marzo 2023.
23G00127,approvazione,senato,2023-03-22,,Esaminato in aula e approvato il 22 marzo 2023.
23G00115,assegnazione,camera,2023-06-23,Commissioni riunite 1 (Affari costituzionali,"Assegnato alle Commissioni riunite 1 (Affari costituzionali, della Presidenza del Consiglio e interni) e 11 (Lavoro pubblico e privato), in sede referente, il 23 giugno 2023, con i pareri delle Commissioni 2 (Giustizia), 3 (Affari esteri e comunitari), 4 (Difesa), 5 (Bilancio, tesoro e programmazione), 6 (Finanze), 7 (Cultura, scienza e istruzione), 8 (Ambiente, territorio e lavori pubblici), 9 (Trasporti, poste e telecomunicazioni), 10 (Attività produttive, commercio e turismo), 12 (Affari sociali), 13 (Agricoltura) e XIV (Politiche dell'Unione europea)."
23G00115,esame_commissione,camera,2023-07-27,Commissioni riunite 1 (Affari costituzionali,"Esaminato dalle Commissioni riunite 1 (Affari costituzionali, della Presidenza del Consiglio e interni) e 11 (Lavoro pubblico e privato), in sede referente, il 4, il 5, l'11, il 24, il 25, il 26 e il 27 luglio 2023."
23G00115,esame_aula,camera,2023-07-28,,Esaminato in Aula il 28 luglio 2023 e approvato il 31 luglio 2023.
23G00115,approvazione,camera,2023-07-31,,Esaminato in Aula il 28 luglio 2023 e approvato il 31 luglio 2023.
23G00115,assegnazione,senato,2023-08-01,Commissioni riunite 1ª (Affari costituzionali,"Senato della Repubblica (atto numero 829): Assegnato alle Commissioni riunite 1ª (Affari costituzionali, affari della Presidenza del Consiglio e dell'interno, ordinamento generale dello Stato e della pubblica amministrazione, editoria, digitalizzazione) e 10ª (Affari sociali, sanità, lavoro pubblico e privato, previdenza sociale), in sede referente, il 1 agosto 2023, con i pareri del Comitato per la legislazione e delle Commissioni 2ª (Giustizia), 3ª (Affari esteri e difesa), 4ª (Politiche dell'Unione europea), 5ª (Programmazione economica, bilancio), 6ª (Finanze e tesoro), 7ª (Cultura e patrimonio culturale, istruzione pubblica, ricerca scientifica, spettacolo e sport), 8ª (Ambiente, transizione ecologica, energia, lavori pubblici, comunicazioni, innovazione tecnologica) e 9ª (Industria, commercio, turismo, agricoltura e produzione agroalimentare)."
23G00115,esame_commissione,senato,2023-08-02,Commissioni riunite 1ª (Affari costituzionali,"Esaminato dalle Commissioni riunite 1ª (Affari costituzionali, affari della Presidenza del Consiglio e dell'interno, ordinamento generale dello Stato e della pubblica amministrazione, editoria, digitalizzazione) e 10ª (Affari sociali, sanità, lavoro pubblico e privato, previdenza sociale), in sede referente, il 2 agosto 2023."
23G00115,esame_aula,senato,2023-08-03,,Esaminato in Aula e approvato definitivamente il 3 agosto 2023.
23G00115,approvazione,senato,2023-08-03,,Esaminato in Aula e approvato definitivamente il 3 agosto 2023.
23G00122,esame_commissione,camera,2023-04-26,Commissione 6 (Finanze),"Esaminato dalla Commissione 6 (Finanze), in sede referente, il 20 e il 26 aprile 2023; il 18 e il 31 maggio 2023; il 7, il 20, il 22, il 26, il 28 e il 29 giugno 2023; il 5 luglio 2023."
23G00122,esame_aula,camera,2023-07-12,,"Esaminato in Aula il 10, 11 e 12 luglio 2023 e approvato il 12 luglio 2023."
23G00122,approvazione,camera,2023-07-12,,"Esaminato in Aula il 10, 11 e 12 luglio 2023 e approvato il 12 luglio 2023."
23G00122,esame_commissione,camera,2023-08-03,Commissione 6 (Finanze),"Esaminato dalla Commissione 6 (Finanze), in sede referente, il 3 agosto 2023."
23G00122,esame_aula,camera,2023-08-04,,Esaminato in Aula e approvato definitivamente il 4 agosto 2023.
23G00122,approvazione,camera,2023-08-04,,Esaminato in Aula e approvato definitivamente il 4 agosto 2023.
23G00122,assegnazione,senato,2023-07-13,6 Commissione (Finanze e tesoro),"Senato della Repubblica (atto numero 797): Assegnato alla 6 Commissione (Finanze e tesoro), in sede referente, il 13 luglio 2023, con i pareri delle Commissioni 1ª (Affari costituzionali, affari della Presidenza del Consiglio e dell'interno, ordinamento generale dello Stato e della pubblica amministrazione, editoria, digitalizzazione), 2ª (Giustizia), 3ª (Affari esteri e difesa), 4ª (Politiche dell'Unione europea), 5ª (Programmazione economica, bilancio), 7ª (Cultura e patrimonio culturale, istruzione pubblica, ricerca scientifica, spettacolo e sport), 8ª (Ambiente, transizione ecologica, energia, lavori pubblici, comunicazioni, innovazione tecnologica), 9ª (Industria, commercio, turismo, agricoltura e produzione agroalimentare) e 10ª (Affari sociali, sanità, lavoro pubblico e privato, previdenza sociale)."
23G00122,esame_commissione,senato,2023-07-28,6 Commissione (Finanze e tesoro),"Esaminato dalla 6 Commissione (Finanze e tesoro), in sede referente, il 17, il 18, il 19, il 20, il 25, il 26, il 27 e il 28 luglio 2023."
23G00122,esame_aula,senato,2023-08-02,,"Esaminato in Aula e approvato, con modificazioni, il 2 agosto 2023."
23G00122,approvazione,senato,2023-08-02,,"Esaminato in Aula e approvato, con modificazioni, il 2 agosto 2023."
23G00112,assegnazione,camera,2023-07-20,XIV Commissione (Politiche dell'Unione europea),"Camera dei deputati (atto numero 1322): Assegnato alla XIV Commissione (Politiche dell'Unione europea), in sede referente, il 20 luglio 2023, con i pareri del Comitato per la legislazione e delle Commissioni 1 (Affari costituzionali, Presidenza del Consiglio e interni), 2 (Giustizia), 3 (Affari esteri e comunitari), 4 (Difesa), 5 (Bilancio, tesoro e programmazione), 6 (Finanze), 7 (Cultura, scienza e istruzione), 8 (Ambiente, territorio e lavori pubblici), 9 (Trasporti, poste e telecomunicazioni), 10 (Attività produttive, commercio e turismo), 11 (Lavoro pubblico e privato), 12 (Affari sociali) e 13 (Agricoltura)."
23G00112,esame_commissione,camera,2023-07-26,XIV Commissione (Politiche dell'Unione europea),"Esaminato dalla XIV Commissione (Politiche dell'Unione europea), in sede referente, il 25 e il 26 luglio 2023."
23G00112,esame_aula,camera,2023-08-01,,Esaminato in Aula il 1 agosto 2023 e approvato definitivamente il 2 agosto 2023.
23G00112,approvazione,camera,2023-08-02,,Esaminato in Aula il 1 agosto 2023 e approvato definitivamente il 2 agosto 2023.
23G00112,assegnazione,senato,2023-06-14,4 Commissione (Politiche dell'Unione europea),"Assegnato alla 4 Commissione (Politiche dell'Unione europea), in sede referente, il 14 giugno 2023, con i pareri del Comitato per la legislazione e delle Commissioni 1ª (Affari costituzionali, affari della Presidenza del Consiglio e dell'interno, ordinamento generale dello Stato e della pubblica amministrazione, editoria, digitalizzazione), 2ª (Giustizia), 3ª (Affari esteri e difesa), 5ª (Programmazione economica, bilancio), 6ª (Finanze e tesoro), 7ª (Cultura e patrimonio culturale, istruzione pubblica, ricerca scientifica, spettacolo e sport), 8ª (Ambiente, transizione ecologica, energia, lavori pubblici, comunicazioni, innovazione tecnologica), 9ª (Industria, commercio, turismo, agricoltura e produzione agroalimentare) e 10ª (Affari sociali, sanità, lavoro pubblico e privato, previdenza sociale)."
23G00112,esame_commissione,senato,2023-06-28,4 Commissione (Politiche dell'Unione europea),"Esaminato dalla 4 Commissione (Politiche dell'Unione europea), in sede referente, il 19, il 20, il 21, il 22, il 28 giugno 2023; il 4, il 5, il 6, l'11, il 12, il 13, il 14, il 17 e il 18 luglio 2023."
23G00112,esame_aula,senato,2023-07-18,,Esaminato in Aula il 18 luglio 2023 e approvato il 19 luglio 2023.
23G00112,approvazione,senato,2023-07-19,,Esaminato in Aula il 18 luglio 2023 e approvato il 19 luglio 2023.
23G00104,esame_commissione,camera,2023-05-31,10 Commissione (Attività produttive,"Esaminato dalla 10 Commissione (Attività produttive, commercio e turismo), in sede referente, il 17, il 24, il 25, il 30 e il 31 maggio 2023; il 15 e il 22 giugno 2023."
23G00104,esame_aula,camera,2023-06-23,,Esaminato in Aula il 23 giugno 2023 e approvato definitivamente il 18 luglio 2023.
23G00104,approvazione,camera,2023-07-18,,Esaminato in Aula il 23 giugno 2023 e approvato definitivamente il 18 luglio 2023.
23G00104,esame_commissione,senato,2023-01-31,9 Commissione (Industria,"Esaminato dalla 9 Commissione (Industria, commercio, turismo, agricoltura e produzione agroalimentare), in sede redigente, il 24 e il 31 gennaio 2023; il 14, il 21 e il 28 febbraio 2023; l'8, il 14, il 21, il 22 e il 30 marzo 2023."
23G00104,esame_aula,senato,2023-05-02,,Esaminato in Aula e approvato il 2 maggio 2023.
23G00104,approvazione,senato,2023-05-02,,Esaminato in Aula e approvato il 2 maggio 2023.
23G00111,assegnazione,camera,2023-06-01,Commissione 8 (Ambiente,"Assegnato alla Commissione 8 (Ambiente, territorio e lavori pubblici), in sede referente, il 1 giugno 2023, con i pareri del Comitato per la legislazione e delle Commissioni 1 (Affari costituzionali, della Presidenza del consiglio e interni), 2 (Giustizia), 5 (Bilancio, tesoro e programmazione), 6 (Finanze), 7 (Cultura, scienza e istruzione), 10 (Attività produttive, commercio e turismo), 11 (Lavoro pubblico e privato), 12 (Affari sociali), 13 (Agricoltura), XIV (Politiche dell'Unione europea)."
23G00111,esame_commissione,camera,2023-06-28,Commissione 8 (Ambiente,"Esaminato dalla Commissione 8 (Ambiente, territorio e lavori pubblici), in sede referente, il 9, il 27 e il 28 giugno 2023, il 5, il 12, il 17, il 18, il 19 e il 21 luglio 2023."
23G00111,esame_aula,camera,2023-07-24,,Esaminato in Aula il 20 e il 24 luglio 2023; approvato il 25 luglio 2023.
23G00111,approvazione,camera,2023-07-25,,Esaminato in Aula il 20 e il 24 luglio 2023; approvato il 25 luglio 2023.
23G00111,assegnazione,senato,2023-07-26,8 Commissione (Ambiente,"Senato della Repubblica (atto numero 819): Assegnato alla 8 Commissione (Ambiente, transizione ecologica, energia, lavori pubblici, comunicazioni, innovazione tecnologica), in sede referente, il 26 luglio 2023, con i pareri del Comitato per la legislazione e delle Commissioni 1ª (Affari costituzionali, affari della Presidenza del Consiglio e dell'interno, ordinamento generale dello Stato e della Pubblica amministrazione, editoria, digitalizzazione), 2ª (Giustizia), 3ª (Affari esteri e difesa), 4ª (Politiche dell'Unione europea), 5ª (Programmazione economica, bilancio), 6ª (Finanze), 7ª (Cultura e patrimonio culturale, istruzione pubblica, ricerca scientifica, spettacolo e sport), 9ª (Industria, commercio, turismo, agricoltura e produzione agroalimentare) e 10ª (Affari sociali, sanità, lavoro pubblico e privato, previdenza sociale)."
