name,detail_link,dati_anagrafici,gruppo,gruppi,legislatura
PELELLA Enrico,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1816,,,Gruppo Partito Democratico della Sinistra : Membro dal 27 aprile 1992 al 14 aprile 1994,11
PELLEGATTI Ivana,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1818,,,Gruppo Partito Democratico della Sinistra : Membro dal 27 aprile 1992 all'11 maggio 1992 Sindaco revisore dall'11 maggio 1992 al 14 aprile 1994,11
PELLEGRINO Giovanni,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1820,,,Gruppo Partito Democratico della Sinistra : Membro dal 27 aprile 1992 al 14 aprile 1994,11
PERCIVALLE Claudio,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1831,,,Gruppo Lega Nord : Membro dal 27 aprile 1992 al 28 ottobre 1992,11
PERIN Valentino,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1834,,,Gruppo Lega Nord : Membro dal 27 aprile 1992 al 14 aprile 1994,11
PERINA Francesco,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1835,,,Gruppo Democratico Cristiano : Membro dal 27 aprile 1992 al 6 aprile 1993 Componente del Comitato Direttivo dal 6 aprile 1993 al 14 aprile 1994 (dal 26 gennaio 1994 il Gruppo assume la denominazione Partito Popolare Italiano - Democrazia Cristiana),11
PERUZZA Paolo,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1846,,,Gruppo Partito Democratico della Sinistra : Membro dal 18 marzo 1993 al 14 aprile 1994,11
PEZZONI Marco,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1860,,,Gruppo Partito Democratico della Sinistra : Membro dal 27 aprile 1992 al 14 aprile 1994,11
PICANO Angelo,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1863,,,Gruppo Democratico Cristiano : Membro dal 27 aprile 1992 al 14 aprile 1994 (dal 26 gennaio 1994 il Gruppo assume la denominazione Partito Popolare Italiano - Democrazia Cristiana),11
PICCOLI Flaminio,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1866,,,Gruppo Democratico Cristiano : Membro dal 27 aprile 1992 al 14 aprile 1994 (dal 26 gennaio 1994 il Gruppo assume la denominazione Partito Popolare Italiano - Democrazia Cristiana),11
PICCOLO Francesco Raffaele,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1867,,,Gruppo Rifondazione Comunista : Membro dal 27 aprile 1992 al 14 aprile 1994,11
PIERANI Terzo,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1869,,,Gruppo Partito Democratico della Sinistra : Membro dal 27 aprile 1992 al 14 aprile 1994,11
PIERRI Luigi,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1873,,,Gruppo Partito Socialista Italiano : Membro dal 27 aprile 1992 al 14 aprile 1994,11
PINNA Mario,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1881,,,Gruppo Partito Democratico della Sinistra : Membro dal 27 aprile 1992 all'11 maggio 1992 Sindaco revisore dall'11 maggio 1992 al 14 aprile 1994,11
PINTO Michele,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1884,,,Gruppo Democratico Cristiano : Membro dal 27 aprile 1992 al 14 aprile 1994 (dal 26 gennaio 1994 il Gruppo assume la denominazione Partito Popolare Italiano - Democrazia Cristiana),11
PISATI Carlo,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1896,,,Gruppo Lega Nord : Membro dal 27 aprile 1992 al 14 aprile 1994,11
PISCHEDDA Antonio,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1897,,,Gruppo Partito Socialista Italiano : Membro dal 27 aprile 1992 al 29 luglio 1992 Componente del Comitato Direttivo dal 29 luglio 1992 al 14 aprile 1994,11
PISTOIA Francesco,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1901,,,Gruppo Democratico Cristiano : Membro dal 27 aprile 1992 al 14 aprile 1994 (dal 26 gennaio 1994 il Gruppo assume la denominazione Partito Popolare Italiano - Democrazia Cristiana),11
PIZZO Pietro,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1909,,,Gruppo Partito Socialista Italiano : Membro dal 27 aprile 1992 al 14 aprile 1994,11
POLENTA Paolo,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1915,,,Gruppo Democratico Cristiano : Membro dal 5 agosto 1992 al 14 aprile 1994 (dal 26 gennaio 1994 il Gruppo assume la denominazione Partito Popolare Italiano - Democrazia Cristiana),11
PONTONE Francesco,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1932,,,Gruppo Movimento Sociale Italiano - Destra Nazionale : Membro dal 27 aprile 1992 al 30 aprile 1992 Presidente dal 30 aprile 1992 al 14 aprile 1994,11
POSTAL Giorgio,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1939,,,Gruppo Democratico Cristiano : Membro dal 27 aprile 1992 al 14 aprile 1994 (dal 26 gennaio 1994 il Gruppo assume la denominazione Partito Popolare Italiano - Democrazia Cristiana),11
POZZO Cesare,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1942,,,Gruppo Movimento Sociale Italiano - Destra Nazionale : Membro dal 27 aprile 1992 al 30 aprile 1992 Vicepresidente Vicario dal 30 aprile 1992 al 14 aprile 1994,11
PREIONI Marco,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1946,,,Gruppo Lega Nord : Membro dal 27 aprile 1992 al 14 aprile 1994,11
PROCACCI Annamaria,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1954,,,"Gruppo Misto : Membro dal 27 aprile 1992 al 1 novembre 1992 (Verdi, dal 23 aprile 1992 al 14 aprile 1994); Gruppo Verdi - La Rete : Membro dal 1 novembre 1992 al 14 aprile 1994",11
PULLI Emilio,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1964,,,Gruppo Democratico Cristiano : Membro dal 27 aprile 1992 al 14 aprile 1994 (dal 26 gennaio 1994 il Gruppo assume la denominazione Partito Popolare Italiano - Democrazia Cristiana),11
PUTIGNANO Nicola,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1968,,,Gruppo Partito Socialista Italiano : Membro dal 27 aprile 1992 al 14 aprile 1994,11
RABINO Giovanni Battista,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1978,,,Gruppo Democratico Cristiano : Membro dal 27 aprile 1992 al 14 aprile 1994 (dal 26 gennaio 1994 il Gruppo assume la denominazione Partito Popolare Italiano - Democrazia Cristiana),11
RADI Luciano,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1979,,,Gruppo Democratico Cristiano : Membro dal 27 aprile 1992 al 14 aprile 1994 (dal 26 gennaio 1994 il Gruppo assume la denominazione Partito Popolare Italiano - Democrazia Cristiana),11
RANIERI Umberto,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1990,,,Gruppo Partito Democratico della Sinistra : Membro dal 27 aprile 1992 all'11 maggio 1992 Vicepresidente dall'11 maggio 1992 al 14 aprile 1994,11
RAPISARDA Santi,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1992,,,Gruppo Partito Socialista Italiano : Membro dal 27 aprile 1992 al 14 aprile 1994,11
RASTRELLI Antonio,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=1994,,,Gruppo Movimento Sociale Italiano - Destra Nazionale : Membro dal 27 aprile 1992 al 14 aprile 1994,11
RAVASIO Renato,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2001,,,Gruppo Democratico Cristiano : Membro dal 27 aprile 1992 al 14 aprile 1994 (dal 26 gennaio 1994 il Gruppo assume la denominazione Partito Popolare Italiano - Democrazia Cristiana),11
REDI Delio,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2010,,,Gruppo Democratico Cristiano : Membro dal 27 aprile 1992 al 14 aprile 1994 (dal 26 gennaio 1994 il Gruppo assume la denominazione Partito Popolare Italiano - Democrazia Cristiana),11
RESTA Giuseppe,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2016,,,Gruppo Movimento Sociale Italiano - Destra Nazionale : Membro dal 27 aprile 1992 al 14 aprile 1994,11
REVIGLIO Franco,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2017,,,Gruppo Partito Socialista Italiano : Membro dal 27 aprile 1992 al 14 aprile 1994,11
RICCI Franco,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2021,,,Gruppo Democratico Cristiano : Membro dal 27 aprile 1992 al 17 giugno 1992 Componente del Comitato Direttivo dal 17 giugno 1992 al 6 aprile 1993 Membro dal 6 aprile 1993 al 14 aprile 1994 (dal 26 gennaio 1994 il Gruppo assume la denominazione Partito Popolare Italiano - Democrazia Cristiana),11
RICEVUTO Giovanni,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2026,,,Gruppo Partito Socialista Italiano : Membro dal 27 aprile 1992 al 14 aprile 1994,11
RIVIERA Armando,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2041,,,Gruppo Partito Socialista Italiano : Membro dal 27 aprile 1992 al 14 aprile 1994,11
RIZ Roland,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2042,,,"Gruppo Misto : Membro dal 27 aprile 1992 al 30 aprile 1992 (SVP, dal 25 giugno 1946 al 14 aprile 1994) Presidente dal 30 aprile 1992 al 14 aprile 1994",11
ROBOL Alberto,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2050,,,Gruppo Democratico Cristiano : Membro dal 27 aprile 1992 al 14 aprile 1994 (dal 26 gennaio 1994 il Gruppo assume la denominazione Partito Popolare Italiano - Democrazia Cristiana),11
ROCCHI Carla,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2054,,,"Gruppo Misto : Membro dal 27 aprile 1992 al 1 novembre 1992 (Verdi, dal 23 aprile 1992 al 14 aprile 1994); Gruppo Verdi - La Rete : Presidente dal 1 novembre 1992 al 14 aprile 1994",11
ROGNONI Carlo,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2059,,,Gruppo Partito Democratico della Sinistra : Membro dal 27 aprile 1992 all'11 maggio 1992 Segretario dall'11 maggio 1992 al 14 aprile 1994,11
ROMEO Domenico,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2068,,,Gruppo Partito Socialista Italiano : Membro dal 27 aprile 1992 al 29 luglio 1992 Segretario dal 29 luglio 1992 al 14 aprile 1994,11
RONZANI Pierluigi,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2077,,,"Gruppo Misto : Membro dal 27 aprile 1992 al 4 maggio 1993 (Lega Regioni, dal 4 maggio 1993 al 14 aprile 1994) Membro dal 4 maggio 1993 al 14 aprile 1994",11
ROSCIA Luigi,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2080,,,Gruppo Lega Nord : Membro dal 27 aprile 1992 al 30 aprile 1992 Segretario dal 30 aprile 1992 al 14 aprile 1994,11
ROVEDA Luigi,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2103,,,Gruppo Lega Nord : Membro dal 27 aprile 1992 al 30 aprile 1992 Vicepresidente dal 30 aprile 1992 al 14 aprile 1994,11
RUBNER Hans,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2110,,,Gruppo Misto : Membro dal 27 aprile 1992 al 14 aprile 1994 (SVP),11
RUFFINO Gian Carlo,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2114,,,Gruppo Democratico Cristiano : Membro dal 27 aprile 1992 al 6 aprile 1993 Componente del Comitato Direttivo dal 6 aprile 1993 al 6 aprile 1994 (dal 26 gennaio 1994 il Gruppo assume la denominazione Partito Popolare Italiano - Democrazia Cristiana),11
RUFFOLO Giorgio,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2115,,,Gruppo Partito Socialista Italiano : Membro dal 27 aprile 1992 al 14 aprile 1994,11
RUSSO Giuseppe,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2123,,,Gruppo Partito Socialista Italiano : Membro dal 27 aprile 1992 al 14 aprile 1994,11
RUSSO Michelangelo,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2125,,,Gruppo Partito Democratico della Sinistra : Membro dal 27 aprile 1992 al 14 aprile 1994,11
RUSSO Raffaele,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2127,,,Gruppo Partito Socialista Italiano : Membro dal 27 aprile 1992 al 14 aprile 1994,11
RUSSO Vincenzo,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2128,,,Gruppo Democratico Cristiano : Membro dal 27 aprile 1992 al 17 giugno 1992 Componente del Comitato Direttivo dal 17 giugno 1992 al 6 aprile 1993 Membro dal 6 aprile 1993 al 14 aprile 1994 (dal 26 gennaio 1994 il Gruppo assume la denominazione Partito Popolare Italiano - Democrazia Cristiana),11
SALVATO Ersilia,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2142,,,Gruppo Rifondazione Comunista : Membro dal 27 aprile 1992 al 9 settembre 1993 Presidente dal 9 settembre 1993 al 14 aprile 1994,11
SALVI Cesare,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2143,,,Gruppo Partito Democratico della Sinistra : Membro dal 27 aprile 1992 all'11 maggio 1992 Componente del Comitato Direttivo dall'11 maggio 1992 al 14 aprile 1994,11
SANTALCO Carmelo,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2162,,,Gruppo Democratico Cristiano : Membro dal 27 aprile 1992 al 14 aprile 1994 (dal 26 gennaio 1994 il Gruppo assume la denominazione Partito Popolare Italiano - Democrazia Cristiana),11
SAPORITO Learco,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2174,,,Gruppo Democratico Cristiano : Membro dal 27 aprile 1992 al 23 aprile 1993 Vicepresidente dal 23 aprile 1993 al 14 aprile 1994 (dal 26 gennaio 1994 il Gruppo assume la denominazione Partito Popolare Italiano - Democrazia Cristiana),11
SARTORI Aldo,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2183,,,Gruppo Rifondazione Comunista : Membro dal 27 aprile 1992 al 14 aprile 1994,11
SCAGLIONE Massimo,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2196,,,Gruppo Lega Nord : Membro dal 27 aprile 1992 al 14 aprile 1994,11
SCEVAROLLI Gino,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2216,,,Gruppo Partito Socialista Italiano : Membro dal 27 aprile 1992 al 14 aprile 1994,11
SCHEDA Roberto,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2217,,,Gruppo Partito Socialista Italiano : Membro dal 27 aprile 1992 al 29 luglio 1992 Vicepresidente dal 29 luglio 1992 al 14 aprile 1994,11
SCIVOLETTO Concetto,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2222,,,Gruppo Partito Democratico della Sinistra : Membro dal 27 aprile 1992 all'11 maggio 1992 Componente del Comitato Direttivo dall'11 maggio 1992 al 14 aprile 1994,11
SCOGNAMIGLIO PASINI Carlo Luigi,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2226,,,"Gruppo Misto : Membro dal 27 aprile 1992 al 1 novembre 1992 (Liberale, dal 23 aprile 1992 al 14 aprile 1994); Gruppo Liberale : Membro dal 1 novembre 1992 al 14 aprile 1994",11
SELLITTI Michele,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2240,,,Gruppo Partito Socialista Italiano : Membro dal 27 aprile 1992 al 29 luglio 1992 Vicepresidente dal 29 luglio 1992 al 14 aprile 1994,11
SENESI Giovanna,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2244,,,Gruppo Partito Democratico della Sinistra : Membro dal 27 aprile 1992 all'11 maggio 1992 Componente del Comitato Direttivo dall'11 maggio 1992 al 14 aprile 1994,11
SERENA Antonio,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2249,,,Gruppo Lega Nord : Membro dal 27 aprile 1992 al 30 aprile 1992 Vicepresidente dal 30 aprile 1992 al 14 aprile 1994,11
SIGNORELLI Ferdinando,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2264,,,Gruppo Movimento Sociale Italiano - Destra Nazionale : Membro dal 27 aprile 1992 al 30 aprile 1992 Vicepresidente dal 30 aprile 1992 al 14 aprile 1994,11
SMURAGLIA Carlo,https://www.senato.it/legislature/11/composizione/senatori/elenco-alfabetico/scheda-attivita?did=2281,,,Gruppo Partito Democratico della Sinistra : Membro dal 27 aprile 1992 all'11 maggio 1992 Componente del Comitato Direttivo dall'11 maggio 1992 al 14 aprile 1994,11
